ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,Total_Actual_VCUs_Issued,Actual_Issuance_Start_Date,Actual_Issuance_End_Date,t_actual_days,t_actual_years,Total_Estimated_ERs_Actual_Period,q_quotient,log_q_success_indicator,Regime,Technology_Category,Tech_Biomass and Waste,Tech_Energy Efficiency,Tech_Hydro,Tech_Industrial Gases,Tech_Other,Tech_Other Renewable,Tech_Solar,Scale_Category,Scale_Large,Is_International
7187,Wind Power Project Activity by Hindusthan Vidyut Products Limited,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,11197,ASP,2012-12-04,2012-09-04,2019-09-03,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7188,10 MW solar power project by NKG Infrastructure Limited,TÜV Rheinland (China) Ltd. (TÜV Rheinland),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,14827,ASP,2012-12-07,2012-10-01,2019-09-30,102533.0,2020-10-01,2020-10-01,0.0,,,,,CDM,Solar,False,False,False,False,False,False,True,SMALL,0,1
7215,"Bundled 9.00 MW wind power Generation project in Rajasthan, India by M/s. Gangadhar Narsingdas Agrawal Group",SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,14029,ASP,2012-12-07,2013-01-01,2022-12-31,85417.0,2015-07-31,2022-02-24,2400.0,6.570841889117043,92182.34086242299,0.9266091444507806,-0.0762234372259452,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7248,Grid-connected electricity generation from 21 MW wind energy by GACL in Gujarat,RWTÜV GmbH,Wind: Wind,,ACM0002 12.3.0,Registered,India,39032,ASP,2012-12-17,2012-10-01,2022-09-30,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7249,Grid Interactive Solar Photovoltaic Power Project in Gujarat,Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Solar: Solar PV,,ACM0002 13.0.0,Registered,India,41034,ASP,2012-12-19,2013-10-31,2020-10-30,,,,,,,,,CDM,Solar,False,False,False,False,False,False,True,LARGE,1,1
7261,Biomass based power project by Shri Shyam Warehousing and Power Pvt. Ltd.,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 19.0,Registered,India,33948,ASP,2013-02-22,2012-12-13,2019-12-12,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
7269,"Small hydro power project by PHPPL, India",Bureau Veritas Certification Holding SAS (BVCH),Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,21027,ASP,2012-12-21,2012-12-01,2019-11-30,,,,,,,,,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
7281,"Bundled project on distribution of solar energy lamps and replacement of Incandescent Light Bulbs (ICLs) with Compact Fluorescent Lamps (CFLs) by Green Village Ventures in different households in Barshi, Maharashtra, India",RWTÜV GmbH,EE households: Lighting,,AMS-I.A. 14.0; AMS-II.J. 4.0,Registered,India,71458,ASP,2013-05-10,2012-12-31,2022-12-30,,,,,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
7303,Bundled Wind Power Project in Tamil Nadu by KTV Power and Logistics Private Limited,Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,23298,ASP,2012-12-18,2012-11-01,2022-10-31,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7325,"6.6 MW bundled wind based project activity in Karnataka, India",RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,12247,ASP,2012-12-31,2012-10-30,2022-10-29,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7329,1.65 MW Wind Power Project for the grid by SVS Projects Private Limited,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,4096,ASP,2012-12-19,2012-12-01,2022-11-30,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7331,"1.2 MW Biomass Gasification Power Generation Project in Vadodara District of Gujarat, India",SGS United Kingdom Limited (SGS),Biomass Energy: Gasification of biomass,,AMS-I.D. 17.0,Registered,India,6256,ASP,2012-12-19,2012-09-20,2022-09-19,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
7335,Bundled Grid Connected Wind power project by Maris Group,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,7329,ASP,2012-12-21,2012-09-25,2022-09-24,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7347,Kiran Energy Solar PV Project,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Solar: Solar PV,,ACM0002 13.0.0,Registered,India,28784,ASP,2012-12-27,2012-09-30,2022-09-29,252453.0,2023-11-23,2023-11-23,0.0,,,,,CDM,Solar,False,False,False,False,False,False,True,LARGE,1,1
7350,"18.9MW Wind Power Project at Tamil Nadu, India",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,ACM0002 13.0.0,Registered,India,34188,ASP,2013-01-04,2012-10-03,2022-10-02,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7354,Samsung Electronics energy efficient domestic refrigerators manufacturing project in India,Det Norske Veritas- CUK,EE households: Appliances,,AM0070 3.1.0,Registered,India,263135,ASP,2013-01-11,2013-01-01,2022-12-31,558809.0,2023-02-16,2023-02-16,0.0,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
7363,Wind Project in Gujarat by Surajbari Windfarm Development Pvt. Ltd,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,ACM0002 12.3.0,Registered,India,48910,ASP,2012-12-27,2013-01-01,2022-12-31,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7369,"Wind Power Project in Gujarat, India",KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,ACM0002 12.3.0,Registered,India,73608,ASP,2012-12-28,2012-10-05,2022-10-04,21429.0,2013-11-18,2013-11-18,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7370,"14.7 MW Bundled Wind Power Project in the state of Maharashtra and Rajasthan, India",KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,24288,ASP,2012-12-20,2012-10-15,2022-10-14,165896.0,2015-08-04,2022-02-28,2400.0,6.570841889117043,159592.60780287473,1.0394967679512517,0.038736719077091766,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7372,Renewable Wind Energy Project,KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,ACM0002 12.3.0,Registered,India,111481,ASP,2013-01-21,2014-04-01,2024-03-31,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7373,Mithapur Solar Power Project,KBS Certification Services Pvt. Ltd (KBS),Solar: Solar PV,,ACM0002 12.3.0,Registered,India,37696,ASP,2013-01-29,2013-01-01,2022-12-31,282524.0,2015-08-25,2020-10-02,1865.0,5.106091718001369,192479.2334017796,1.467815488490967,0.3837752332539439,CDM,Solar,False,False,False,False,False,False,True,LARGE,1,1
7376,Wind Power Project in Rajasthan & Maharashtra by Sterling Agro Industries Ltd,KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,ACM0002 13.0.0,Registered,India,27696,ASP,2013-02-14,2013-01-01,2022-12-31,160777.0,2022-04-21,2022-04-21,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7377,Wind Power Project by Rajasthan Gum Private Limited (EKI.CDM.July-11-01),KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,20357,ASP,2013-02-13,2013-01-01,2019-12-31,38770.0,2016-03-23,2016-03-23,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7379,Solar Thermal Power Plant by Godawari Green Energy Limited,KBS Certification Services Pvt. Ltd (KBS),Solar: Solar thermal power,,ACM0002 12.3.0,Registered,India,113160,ASP,2013-02-07,2013-06-19,2023-06-18,559214.0,2016-06-02,2021-01-05,1678.0,4.594113620807666,519869.8973305955,1.0756806710129339,0.07295364354188097,CDM,Solar,False,False,False,False,False,False,True,LARGE,1,1
7380,Bundled Wind Power Project by EnKing International (EKIESL-CDM.July-11-02),KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,17582,ASP,2013-02-28,2014-01-01,2020-12-31,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7397,Grid Connected wind power generation project by GSPL in Gujarat,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,ACM0002 12.3.0,Registered,India,93718,ASP,2013-01-10,2012-10-15,2022-10-14,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7402,2 x 1.5 MW Wind Power Project by Alagar Jewellers,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,6235,ASP,2012-12-27,2012-09-27,2022-09-26,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7411,"Wind Project by WFL in Tirunelvelli, Tamil Nadu",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,12755,ASP,2012-12-28,2012-10-01,2019-09-30,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7415,Grid Connected Wind Power Project in Tamil Nadu,RWTÜV GmbH,Wind: Wind,,ACM0002 12.3.0,Registered,India,113978,ASP,2012-12-21,2012-10-04,2019-10-03,738528.0,2016-02-05,2022-01-27,2183.0,5.976728268309377,681215.5345653662,1.084132646022526,0.08078026271065392,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7416,Grid Connected Wind Energy Project in Tamil Nadu,RWTÜV GmbH,Wind: Wind,,ACM0002 12.3.0,Registered,India,113978,ASP,2013-01-04,2012-10-04,2019-10-03,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7432,150 MW Wind Power Project of NuPower Renewables Limited,KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,ACM0002 12.3.0,Registered,India,241801,ASP,2013-02-22,2012-12-10,2022-12-09,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7433,"14.70 MW Wind Power Project at Jath, Maharashtra",KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,23411,ASP,2013-02-27,2013-01-01,2022-12-31,166781.0,2015-06-26,2021-12-23,2372.0,6.494182067077344,152035.29637234772,1.0969886860452376,0.09256886769864808,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7434,Wind Power Project in Karnataka India,KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,3505,ASP,2013-02-14,2013-01-01,2022-12-31,25833.0,2021-12-23,2021-12-23,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7435,Kakkayam Small Hydroelectric Project,KBS Certification Services Pvt. Ltd (KBS),Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,8846,ASP,2013-02-22,2015-05-31,2022-05-30,,,,,,,,,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
7437,Wind Power Project by RKLPL (EKIESL-CDM.September -11-01),KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,14239,ASP,2013-03-06,2012-12-20,2019-12-19,9824.0,2015-10-09,2015-10-09,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7438,"Biomass based thermal energy generation at Pashupati Polytex, Uttarakhand, India",KBS Certification Services Pvt. Ltd (KBS),Biomass Energy: Biomass briquettes or pellets,,AMS-I.C. 19.0,Registered,India,12706,ASP,2013-07-26,2013-01-01,2022-12-31,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
7440,Wind Power Project by Gomathy Power Company (EKIESL.CDM.September-11-02),KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,16282,ASP,2013-05-17,2013-12-30,2020-12-29,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7441,Wind Power Project in Gujarat by Sadbhav Engineering Limited,KBS Certification Services Pvt. Ltd (KBS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,20252,ASP,2013-06-07,2013-01-01,2019-12-31,101625.0,2023-03-30,2023-03-30,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7442,Solar PV power project by Roha Dyechem Pvt. Ltd. (EKIESL.CDM.Aug-11-02),KBS Certification Services Pvt. Ltd (KBS),Solar: Solar PV,,ACM0002 13.0.0,Registered,India,36367,ASP,2013-05-09,2013-12-29,2020-12-28,95519.0,2023-05-04,2023-05-04,0.0,,,,,CDM,Solar,False,False,False,False,False,False,True,LARGE,1,1
7443,Biomass based power generation by Haveri Bioenergy Private Limited,KBS Certification Services Pvt. Ltd (KBS),Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 17.0,Registered,India,49823,ASP,2013-06-07,2014-04-01,2024-03-31,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
7444,"Biomass based cogeneration project at Bhagwati Vintrade, Ramgarh, Jharkhand, India",KBS Certification Services Pvt. Ltd (KBS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 19.0,Registered,India,31646,ASP,2013-06-17,2013-01-01,2022-12-31,213185.0,2023-03-06,2023-03-06,0.0,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
7445,Biomass based power generation by Dharwad Bioenergy Private Limited,KBS Certification Services Pvt. Ltd (KBS),Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 17.0,Registered,India,49823,ASP,2013-06-11,2013-04-01,2023-03-31,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
7446,"Hydro-based power generation project by New Asian Infrastructure Development Private Limited in Maharashtra, India",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Hydro: Existing dam,,AMS-I.D. 17.0,Registered,India,15351,ASP,2012-12-28,2013-01-01,2019-12-31,65933.0,2023-01-05,2023-01-05,0.0,,,,,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
7461,"GHG abatement through Solar Power Generation at Jaisalmer, Rajasthan, India",RWTÜV GmbH,Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,7889,ASP,2013-01-02,2013-10-31,2023-10-30,57053.0,2018-01-18,2022-04-28,1561.0,4.27378507871321,33715.89048596851,1.692169454155264,0.526011406379301,CDM,Solar,False,False,False,False,False,False,True,SMALL,0,1
7477,Wind Energy Based Electricity Generation Project in Rajasthan,Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,5635,ASP,2012-12-27,2012-09-30,2019-09-29,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7491,"Wind power project in Maharashtra, India – Andhra Lake Phase - II",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,ACM0002 12.3.0,Registered,India,76015,ASP,2013-01-04,2013-09-30,2020-09-29,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7527,"13.3 MW grid connected bundled wind electricity generation project at Rajasthan and Karnataka, India",Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,21890,ASP,2013-03-04,2012-12-11,2019-12-10,135091.0,2023-07-31,2023-07-31,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7529,"Grid connected wind power project in Maharashtra, India by Bhilwara",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,ACM0002 12.3.0,Registered,India,73789,ASP,2013-01-04,2013-01-01,2022-12-31,688816.0,2018-07-23,2021-09-24,1159.0,3.1731690622861053,234144.97193702942,2.941835540185117,1.0790337199318758,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7537,Clean Energy Project in the State of Tamil Nadu,RINA Services S.p.A. (RINA),Wind: Wind,,ACM0002 13.0.0,Registered,India,27546,ASP,2013-02-22,2012-12-06,2022-12-05,139773.0,2015-05-08,2023-11-09,3107.0,8.506502395619439,234320.11498973306,0.5965044870608922,-0.5166685151574676,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7558,Bundled Wind Project Activity by M/s Bhagyanagar India Limited and M/s Surana Telecom and Power Limited,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,22732,ASP,2013-01-03,2012-10-09,2022-10-08,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7559,Hydro power project by Sneha Kinetic Power Projects Private Limited,Det Norske Veritas- CUK,Hydro: Run of river,,ACM0002 12.3.0,Registered,India,483676,ASP,2012-12-27,2014-04-01,2021-03-31,,,,,,,,,CDM,Hydro,False,False,True,False,False,False,False,LARGE,1,1
7560,"16.5 MW Grid-connected, Bundled Wind Power Project, Jodhpur, Rajasthan, India",RWTÜV GmbH,Wind: Wind,,ACM0002 12.3.0,Registered,India,26880,ASP,2012-12-27,2012-10-05,2022-10-04,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
7562,"10.4 MW wind power project at Tiwari site of Jodhpur district in the state of Rajasthan, India",RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,18418,ASP,2013-01-04,2012-11-01,2022-10-31,106067.0,2013-10-16,2022-03-30,3087.0,8.451745379876797,155664.24640657086,0.6813831849541702,-0.38363045126232603,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7568,Bundled wind power project in Western India,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,12070,ASP,2012-12-27,2012-11-01,2022-10-31,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7578,Energy Efficient Green Building at Mumbai by ONGC Limited,"JACO CDM CO., LTD",EE service: EE new buildings,,AMS-II.E. 10.0,Registered,India,544,ASP,2013-01-02,2013-01-01,2019-12-31,,,,,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
7584,"Rasi Seeds Pvt. Ltd. 2Nos x 1.5 MW Wind Project 2011 Akal, Rajasthan",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,5882,ASP,2012-12-31,2012-10-03,2022-10-02,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7585,3 MW bundled wind Power Project in Tamil Nadu,SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,6115,ASP,2013-01-02,2013-01-01,2022-12-31,33657.0,2017-06-29,2022-09-08,1897.0,5.193702943189596,31759.493497604377,1.0597461197716755,0.058029369787596374,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7589,"1.5 MW Wind Energy Project by M/s. Allum Veerabhadrappa in Chitradurga district, Karnataka.",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,3179,ASP,2013-01-04,2012-10-15,2022-10-14,23235.0,2016-06-21,2023-03-30,2473.0,6.770704996577686,21524.071184120465,1.0794890892733056,0.07648786371766868,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7591,Grid Connected Rangit IV Hydro Power Project,RWTÜV GmbH,Hydro: Run of river,,ACM0002 13.0.0,Registered,India,424456,ASP,2013-01-04,2013-07-01,2020-06-30,,,,,,,,,CDM,Hydro,False,False,True,False,False,False,False,LARGE,1,1
7605,"Wind Electricity Generation in Rajasthan and Tamil Nadu, India",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,10749,ASP,2013-01-02,2012-10-05,2022-10-04,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7610,"Bundled clean energy project in jamnagar, Gujarat",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,25641,ASP,2013-01-11,2013-10-14,2023-10-13,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7611,DGEN Natural gas based grid connected Combined cycle power generation project,SGS United Kingdom Limited (SGS),Fossil fuel switch: New natural gas plant using LNG,,AM0029 3.0,Registered,India,4017202,ASP,2013-07-09,2013-10-24,2023-10-23,1976885.0,2022-11-17,2022-11-17,0.0,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
7614,"Wind Energy Project in Tamilnadu, India – structured by Sri Shanmugavel Group",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.F. 2.0,Registered,India,25328,ASP,2013-01-04,2013-01-01,2022-12-31,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7620,GHG mitigation through wind energy program in India,Det Norske Veritas- CUK,Wind: Wind,,AMS-I.D. 17.0,Registered,India,11430,ASP,2013-01-11,2013-01-01,2019-12-31,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7622,Wind Power Project activity by ACCPL,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,6980,ASP,2012-12-27,2012-10-08,2022-10-07,,,,,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
7625,"Rishiganga Hydroelectric Project (RGHEP), India",RWTÜV GmbH,Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,49585,ASP,2013-02-08,2012-11-13,2019-11-12,,,,,,,,,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
7634,Green Building at Dehradun,"JACO CDM CO., LTD",EE service: EE new buildings,,AMS-II.E. 10.0,Registered,India,735,ASP,2013-01-04,2012-11-30,2019-11-29,,,,,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
7647,"74 MW wind energy project in Tamilnadu, India",SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 12.3.0,Registered,India,156288,ASP,2013-01-11,2012-11-01,2022-10-31,1012618.0,2016-03-18,2023-05-04,2603.0,7.12662559890486,1113806.0616016428,0.9091510945306446,-0.09524397801200284,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
